OTU_id	S1	S2	S3	S4	S5	S6	S7	lca_superkingdom	lca_phylum	lca_class	lca_order	lca_family	lca_genus	diamond_best_hit	diamond_pident	diamond_e-value
Otu7926	2	2	0	0	0	0	0	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	gi|522063943|ref|WP_020575152.1|_hypothetical_protein_[Actinopolymorpha_alba]	80	2.20E-13
Otu7927	3	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|656252403|ref|WP_029198871.1|_arsenite_S-adenosylmethyltransferase_[Paenibacillus_alginolyticus]	67.5	9.40E-12
Otu7928	1	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|727227284|ref|WP_033688162.1|_arsenite_S-adenosylmethyltransferase_[Bacillus_cereus]	71.8	1.20E-11
Otu7929	1	0	2	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|851359698|ref|WP_048196287.1|_hypothetical_protein_[Methanococcoides_methylutens]	62.5	6.10E-11
Otu793	3	5	7	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|917663895|ref|WP_052218422.1|_arsenite_S-adenosylmethyltransferase_[Thermincola_ferriacetica]	67.5	2.30E-10
Otu7930	0	1	2	0	0	0	0	Bacteria	Proteobacteria	NA	NA	NA	NA	gi|501059888|ref|WP_012111239.1|_methyltransferase_type_11_[Parvibaculum_lavamentivorans]	70.8	6.30E-18
Otu7931	1	4	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|651321841|ref|WP_026446224.1|_arsenite_S-adenosylmethyltransferase_[Acidobacteriaceae__URHE0068]	85	4.10E-15
Otu7932	1	2	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|810964930|ref|WP_046368067.1|_arsenite_S-adenosylmethyltransferase_[Flavihumibacter_petaseus]	57.5	1.10E-09
Otu7933	4	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|522215170|ref|WP_020722282.1|_hypothetical_protein_[Acidobacteriaceae__KBS_96]	85	1.20E-14
Otu7934	3	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|851309930|ref|WP_048173239.1|_arsenite_S-adenosylmethyltransferase_[Methanosarcina_sp._2.H.A.1B.4]	69.2	1.20E-11
Otu7935	3	0	1	0	0	0	0	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	gi|500472479|ref|WP_011939313.1|_type_11_methyltransferase_[Geobacter_uraniireducens]	70	2.70E-11
Otu7936	70	77	42	0	0	0	0	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	NA	NA	gi|640258314|ref|WP_024840951.1|_arsenite_S-adenosylmethyltransferase_[Cellulosimicrobium_cellulans]	70	1.20E-11
Otu7937	3	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|820748555|ref|WP_046737449.1|_arsenite_S-adenosylmethyltransferase_[Dehalogenimonas_sp._WBC-2]	55	1.70E-08
Otu7938	2	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|917663895|ref|WP_052218422.1|_arsenite_S-adenosylmethyltransferase_[Thermincola_ferriacetica]	65	8.80E-10
Otu7939	1	2	0	0	0	0	0	Bacteria	Nitrospinae	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina	gi|868613371|ref|WP_048492588.1|_ubiquinone_biosynthesis_methyltransferase_UbiE_[Nitrospina_sp._SCGC_AAA799_C22]	58.1	5.80E-10
Otu794	12	5	9	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|651321841|ref|WP_026446224.1|_arsenite_S-adenosylmethyltransferase_[Acidobacteriaceae__URHE0068]	87.5	3.70E-16
Otu7940	3	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Otu7941	11	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|922783416|ref|WP_053381118.1|_arsenite_S-adenosylmethyltransferase_[Nitrospira_moscoviensis]	70	1.10E-12
Otu7942	2	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|951401783|ref|WP_057776386.1|_arsenite_S-adenosylmethyltransferase_[Bacillus_sp._FJAT-25496]	70	1.40E-12
Otu7943	0	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|503095917|ref|WP_013330730.1|_arsenite_S-adenosylmethyltransferase_[Methanolacinia_petrolearia]	74.4	4.20E-12
Otu7944	2	0	1	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|740894600|ref|WP_038679848.1|_arsenite_S-adenosylmethyltransferase_[Pimelobacter_simplex]	75	2.90E-13
Otu7945	3	4	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Otu7946	4	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|820748555|ref|WP_046737449.1|_arsenite_S-adenosylmethyltransferase_[Dehalogenimonas_sp._WBC-2]	60	2.00E-09
Otu7947	3	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|522208193|ref|WP_020715660.1|_hypothetical_protein_[Acidobacteriaceae__KBS_89]	75	8.50E-13
Otu7948	1	2	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|916494962|ref|WP_051130338.1|_arsenite_S-adenosylmethyltransferase_[Thioalkalivibrio_sp._ALR17-21]	79.5	6.50E-13
Otu7949	1	0	2	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|500081161|ref|WP_011757174.1|_arsenite_S-adenosylmethyltransferase_[Nocardioides_sp._JS614]	69.2	5.10E-10
Otu795	3	3	0	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|647588911|ref|WP_025865983.1|_arsenite_S-adenosylmethyltransferase_[Prolixibacter_bellariivorans]	67.5	9.40E-12
Otu7950	3	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|851136227|ref|WP_048081516.1|_MULTISPECIES:_arsenite_S-adenosylmethyltransferase_[Methanobacterium]	51.2	1.30E-06
Otu7951	4	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|916494962|ref|WP_051130338.1|_arsenite_S-adenosylmethyltransferase_[Thioalkalivibrio_sp._ALR17-21]	75	1.30E-13
Otu7952	0	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|501109326|ref|WP_012158952.1|_arsenite_S-adenosylmethyltransferase_[Alkaliphilus_oremlandii]	50	2.60E-07
Otu7953	4	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|502884378|ref|WP_013119354.1|_arsenite_S-adenosylmethyltransferase_[Thermincola_potens]	67.5	4.20E-12
Otu7954	3	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|651321841|ref|WP_026446224.1|_arsenite_S-adenosylmethyltransferase_[Acidobacteriaceae__URHE0068]	85	3.10E-15
Otu7955	0	3	2	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|727227284|ref|WP_033688162.1|_arsenite_S-adenosylmethyltransferase_[Bacillus_cereus]	61.5	6.70E-10
Otu7956	3	0	0	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|947144867|ref|WP_055917960.1|_arsenite_S-adenosylmethyltransferase_[Cellulomonas_sp._Root485]	67.5	1.00E-10
Otu7957	8	17	17	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|39936624|ref|NP_948900.1|_arsenite_S-adenosylmethyltransferase_[Rhodopseudomonas_palustris_CGA009]	82.5	1.50E-14
Otu7958	0	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|929006514|ref|WP_054030453.1|_arsenite_S-adenosylmethyltransferase_[Desulfatitalea_tepidiphila]	82.5	1.20E-14
Otu7959	19	5	4	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|500005407|ref|WP_011686125.1|_arsenite_S-adenosylmethyltransferase_[Candidatus_Solibacter_usitatus]	87.5	2.60E-14
Otu796	17	2	7	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|760031032|ref|WP_043714008.1|_arsenite_S-adenosylmethyltransferase_[Symbiobacterium_thermophilum]	84.6	4.50E-14
Otu7960	1	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|851320234|ref|WP_048183374.1|_arsenite_S-adenosylmethyltransferase_[Methanoculleus_sp._S3Fa]	62.5	6.10E-11
Otu7961	9	11	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|651321841|ref|WP_026446224.1|_arsenite_S-adenosylmethyltransferase_[Acidobacteriaceae__URHE0068]	82.5	2.40E-15
Otu7962	19	19	9	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|550975022|ref|WP_022723236.1|_arsenite_S-adenosylmethyltransferase_[Rhodopseudomonas_sp._B29]	82.5	1.00E-13
Otu7963	1	1	2	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|917663895|ref|WP_052218422.1|_arsenite_S-adenosylmethyltransferase_[Thermincola_ferriacetica]	67.5	1.00E-10
Otu7964	3	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|981213003|ref|WP_059435899.1|_arsenite_S-adenosylmethyltransferase_[Anaeromyxobacter_sp._PSR-1]	60	1.10E-09
Otu7965	1	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|916494962|ref|WP_051130338.1|_arsenite_S-adenosylmethyltransferase_[Thioalkalivibrio_sp._ALR17-21]	77.5	5.90E-14
Otu7966	2	2	2	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|517104866|ref|WP_018293684.1|_arsenite_S-adenosylmethyltransferase_[Mariprofundus_ferrooxydans]	77.5	4.50E-14
Otu7967	3	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|506231622|ref|WP_015751397.1|_arsenite_S-adenosylmethyltransferase_[Desulfohalobium_retbaense]	79.5	3.80E-13
Otu7968	0	4	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|851257485|ref|WP_048134622.1|_arsenite_S-adenosylmethyltransferase_[Methanosarcina_sp._1.H.T.1A.1]	70	5.50E-12
Otu7969	3	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|506231622|ref|WP_015751397.1|_arsenite_S-adenosylmethyltransferase_[Desulfohalobium_retbaense]	74.4	3.20E-12
Otu797	13	7	7	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|947144867|ref|WP_055917960.1|_arsenite_S-adenosylmethyltransferase_[Cellulomonas_sp._Root485]	75	4.60E-11
Otu7970	0	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|922783416|ref|WP_053381118.1|_arsenite_S-adenosylmethyltransferase_[Nitrospira_moscoviensis]	82.5	1.30E-13
Otu7971	0	3	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|493766661|ref|WP_006715242.1|_arsenite_S-adenosylmethyltransferase_[Desulfitobacterium_metallireducens]	75	1.30E-13
Otu7972	0	5	2	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|654873070|ref|WP_028325089.1|_arsenite_S-adenosylmethyltransferase_[Desulfatirhabdium_butyrativorans]	82.5	6.30E-16
Otu7973	2	2	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|521092597|ref|WP_020423502.1|_arsenite_S-adenosylmethyltransferase_[Amycolatopsis_sp._ATCC_39116]	70	1.00E-10
Otu7974	2	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|851359698|ref|WP_048196287.1|_hypothetical_protein_[Methanococcoides_methylutens]	67.5	6.50E-13
Otu7975	1	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|916494962|ref|WP_051130338.1|_arsenite_S-adenosylmethyltransferase_[Thioalkalivibrio_sp._ALR17-21]	67.5	7.90E-11
Otu7976	3	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|851289718|ref|WP_048153401.1|_arsenite_S-adenosylmethyltransferase_[Methanosarcina_sp._Kolksee]	65	5.10E-10
Otu7977	4	0	0	0	0	0	0	Bacteria	Firmicutes	Clostridia	NA	NA	NA	gi|503040451|ref|WP_013275427.1|_arsenite_S-adenosylmethyltransferase_[Thermosediminibacter_oceani]	71.8	4.20E-12
Otu7978	1	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|502959247|ref|WP_013194223.1|_arsenite_S-adenosylmethyltransferase_[Methanohalobium_evestigatum]	66.7	2.50E-12
Otu7979	2	2	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|657673216|ref|WP_029475981.1|_arsenite_S-adenosylmethyltransferase_[Dehalococcoidia__SCGC_AB-539-J10]	62.5	2.70E-11
Otu798	32	4	7	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|916494962|ref|WP_051130338.1|_arsenite_S-adenosylmethyltransferase_[Thioalkalivibrio_sp._ALR17-21]	82.1	1.50E-14
Otu7980	4	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|753198079|ref|WP_041504524.1|_arsenite_S-adenosylmethyltransferase_[Sanguibacteroides_justesenii]	52.5	4.80E-08
Otu7981	3	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|499760130|ref|WP_011440864.1|_arsenite_S-adenosylmethyltransferase_[Rhodopseudomonas_palustris]	90	1.10E-15
Otu7982	2	2	0	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|740894600|ref|WP_038679848.1|_arsenite_S-adenosylmethyltransferase_[Pimelobacter_simplex]	82.5	4.50E-14
Otu7983	1	4	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|938898436|ref|WP_054682429.1|_arsenite_S-adenosylmethyltransferase_[Microbacterium_sp._No._7]	46.5	0.00016
Otu7984	0	4	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|750524168|ref|WP_040806037.1|_arsenite_S-adenosylmethyltransferase_[Nocardia_concava]	77.5	5.90E-14
Otu7985	3	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|917483901|ref|WP_052090318.1|_arsenite_S-adenosylmethyltransferase_[Desulfosporosinus_sp._HMP52]	82.5	1.00E-13
Otu7986	1	2	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|851314766|ref|WP_048177906.1|_arsenite_S-adenosylmethyltransferase_[Methanosarcina_sp._MTP4]	67.5	7.90E-11
Otu7987	3	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|671595765|ref|WP_031570350.1|_arsenite_S-adenosylmethyltransferase_[Acidithiobacillus_thiooxidans]	85	8.20E-16
Otu7988	4	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|836680372|ref|WP_047828246.1|_arsenite_S-adenosylmethyltransferase_[Peptococcaceae__CEB3]	80	2.90E-13
Otu7989	3	0	0	0	0	0	0	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Desulfomonile	gi|504622272|ref|WP_014809374.1|_arsenite_S-adenosylmethyltransferase_[Desulfomonile_tiedjei]	82.5	1.20E-14
Otu799	8	2	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|917663895|ref|WP_052218422.1|_arsenite_S-adenosylmethyltransferase_[Thermincola_ferriacetica]	67.5	1.80E-10
Otu7990	3	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|851320234|ref|WP_048183374.1|_arsenite_S-adenosylmethyltransferase_[Methanoculleus_sp._S3Fa]	75	2.20E-13
Otu7991	1	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|522215170|ref|WP_020722282.1|_hypothetical_protein_[Acidobacteriaceae__KBS_96]	80	7.70E-14
Otu7992	2	2	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|929006514|ref|WP_054030453.1|_arsenite_S-adenosylmethyltransferase_[Desulfatitalea_tepidiphila]	75	2.60E-14
Otu7993	3	0	1	0	0	0	0	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	gi|922783681|ref|WP_053381383.1|_hypothetical_protein_[Nitrospira_moscoviensis]	71.7	1.40E-14
Otu7994	3	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|503095917|ref|WP_013330730.1|_arsenite_S-adenosylmethyltransferase_[Methanolacinia_petrolearia]	66.7	6.10E-11
Otu7995	1	1	3	0	0	0	0	NA	NA	NA	NA	NA	NA	"gi|760135648|ref|WP_043817016.1|_arsenite_S-adenosylmethyltransferase,_partial_[Rubrivivax_gelatinosus]"	82.1	1.90E-12
Otu7996	0	0	3	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|921296454|ref|WP_053231770.1|_arsenite_S-adenosylmethyltransferase_[Sandaracinus_amylolyticus]	80	1.30E-13
Otu7997	0	3	0	0	0	0	0	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Ktedonobacter	gi|495186792|ref|WP_007911582.1|_arsenite_S-adenosylmethyltransferase_[Ktedonobacter_racemifer]	90	4.80E-16
Otu7998	1	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|751570639|ref|WP_041039517.1|_arsenite_S-adenosylmethyltransferase_[Magnetospirillum_magnetotacticum]	77.5	3.80E-13
Otu7999	5	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|851314766|ref|WP_048177906.1|_arsenite_S-adenosylmethyltransferase_[Methanosarcina_sp._MTP4]	75	2.50E-12
Otu8	159	163	119	0	0	0	0	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	Sedimenticola	gi|656110672|ref|WP_029134203.1|_arsenite_S-adenosylmethyltransferase_[Sedimenticola_selenatireducens]	56.8	4.80E-09
Otu80	198	110	66	0	0	0	0	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosaetaceae	Methanosaeta	gi|503485774|ref|WP_013720435.1|_arsenite_S-adenosylmethyltransferase_[Methanosaeta_concilii]	90	4.30E-17
Otu800	50	17	3	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|917663895|ref|WP_052218422.1|_arsenite_S-adenosylmethyltransferase_[Thermincola_ferriacetica]	65	8.80E-10
Otu8000	6	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|750452567|ref|WP_040734440.1|_arsenite_S-adenosylmethyltransferase_[Nocardia_tenerifensis]	75	5.50E-12
Otu8001	0	1	2	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|516744948|ref|WP_018078770.1|_arsenite_S-adenosylmethyltransferase_[Thiobacillus_denitrificans]	78.9	6.50E-13
Otu8002	1	2	0	0	0	0	0	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	gi|499343073|ref|WP_011032612.1|_arsenite_S-adenosylmethyltransferase_[Methanosarcina_mazei]	62.5	3.90E-10
Otu8003	2	0	2	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|966788306|ref|WP_058555282.1|_arsenite_S-adenosylmethyltransferase_[Thiohalocapsa_sp._ML1]	61.5	3.30E-09
Otu8004	3	10	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|651321841|ref|WP_026446224.1|_arsenite_S-adenosylmethyltransferase_[Acidobacteriaceae__URHE0068]	85	3.40E-14
Otu8005	3	2	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|829074989|ref|WP_047308040.1|_arsenite_S-adenosylmethyltransferase_[Rhodopseudomonas_palustris]	82.5	3.40E-14
Otu8006	3	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|493881053|ref|WP_006827324.1|_hypothetical_protein_[Natrialba_taiwanensis]	70	1.10E-12
Otu8007	1	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|503095917|ref|WP_013330730.1|_arsenite_S-adenosylmethyltransferase_[Methanolacinia_petrolearia]	64.1	1.10E-09
Otu8008	2	0	2	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|738810696|ref|WP_036701480.1|_arsenite_S-adenosylmethyltransferase_[Paenibacillus_sp._FSL_R7-269]	67.5	9.40E-12
Otu8009	2	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|499823079|ref|WP_011503813.1|_arsenite_S-adenosylmethyltransferase_[Rhodopseudomonas_palustris]	87.5	1.80E-15
Otu801	0	5	29	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|500005407|ref|WP_011686125.1|_arsenite_S-adenosylmethyltransferase_[Candidatus_Solibacter_usitatus]	82.5	2.00E-14
Otu8010	3	0	0	0	0	0	0	Bacteria	Proteobacteria	NA	NA	NA	NA	gi|501722131|ref|WP_012625546.1|_type_11_methyltransferase_[Desulfovibrio_desulfuricans]	76.7	3.40E-15
Otu8011	4	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|851359698|ref|WP_048196287.1|_hypothetical_protein_[Methanococcoides_methylutens]	65	1.60E-11
Otu8012	3	0	0	0	0	0	0	Bacteria	Proteobacteria	NA	NA	NA	NA	gi|501722131|ref|WP_012625546.1|_type_11_methyltransferase_[Desulfovibrio_desulfuricans]	83.7	6.90E-16
Otu8013	1	2	1	0	0	0	0	Bacteria	Nitrospinae	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina	gi|868613371|ref|WP_048492588.1|_ubiquinone_biosynthesis_methyltransferase_UbiE_[Nitrospina_sp._SCGC_AAA799_C22]	51.2	4.90E-09
Otu8014	1	2	0	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|522208193|ref|WP_020715660.1|_hypothetical_protein_[Acidobacteriaceae__KBS_89]	82.5	1.50E-14
Otu8015	0	2	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Otu8016	2	0	3	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|522215170|ref|WP_020722282.1|_hypothetical_protein_[Acidobacteriaceae__KBS_96]	85	3.10E-15
Otu8017	3	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|763020638|ref|WP_043904798.1|_arsenite_S-adenosylmethyltransferase_[Geobacillus_stearothermophilus]	82.5	1.50E-14
Otu8018	3	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|750673218|ref|WP_040949007.1|_arsenite_S-adenosylmethyltransferase_[Gorillibacterium_massiliense]	70	3.20E-12
Otu8019	4	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|651321841|ref|WP_026446224.1|_arsenite_S-adenosylmethyltransferase_[Acidobacteriaceae__URHE0068]	77.5	7.70E-14
Otu802	2	5	1	0	0	0	0	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea	gi|504247862|ref|WP_014434964.1|_methyltransferase_[Caldilinea_aerophila]	75	7.70E-14
Otu8020	3	0	0	0	0	0	0	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Nocardia	gi|750524168|ref|WP_040806037.1|_arsenite_S-adenosylmethyltransferase_[Nocardia_concava]	55	5.70E-09
Otu8021	4	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|654873070|ref|WP_028325089.1|_arsenite_S-adenosylmethyltransferase_[Desulfatirhabdium_butyrativorans]	85	8.20E-16
Otu8022	1	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
Otu8023	2	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|916494962|ref|WP_051130338.1|_arsenite_S-adenosylmethyltransferase_[Thioalkalivibrio_sp._ALR17-21]	67.5	1.60E-11
Otu8024	2	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|948025364|ref|WP_056684626.1|_arsenite_S-adenosylmethyltransferase_[Bacillus_sp._FJAT-18043]	72.5	2.50E-12
Otu8025	4	1	1	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|504262434|ref|WP_014449536.1|_arsenite_S-adenosylmethyltransferase_[Leptospirillum_ferrooxidans]	77.5	5.30E-15
Otu8026	2	1	2	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|760031032|ref|WP_043714008.1|_arsenite_S-adenosylmethyltransferase_[Symbiobacterium_thermophilum]	76.9	1.90E-12
Otu8027	3	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|647201821|ref|WP_025665678.1|_arsenite_S-adenosylmethyltransferase_[Aquimarina_megaterium]	70.3	1.10E-09
Otu8028	5	0	2	0	0	0	0	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas	gi|517964920|ref|WP_019135128.1|_arsenite_S-adenosylmethyltransferase_[Cellulomonas_massiliensis]	61.5	3.30E-09
Otu8029	1	1	2	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|656110672|ref|WP_029134203.1|_arsenite_S-adenosylmethyltransferase_[Sedimenticola_selenatireducens]	59.1	3.70E-09
Otu803	19	26	16	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|517515026|ref|WP_018685234.1|_hypothetical_protein_[Actinokineospora_enzanensis]	60.5	1.20E-07
Otu8030	4	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|651321841|ref|WP_026446224.1|_arsenite_S-adenosylmethyltransferase_[Acidobacteriaceae__URHE0068]	82.5	6.90E-15
Otu8031	3	0	0	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|504080989|ref|WP_014314983.1|_arsenite_S-adenosylmethyltransferase_[Clostridium_sp._BNL1100]	60.5	1.10E-09
Otu8032	5	0	0	0	0	0	0	Bacteria	Proteobacteria	NA	NA	NA	NA	gi|929006514|ref|WP_054030453.1|_arsenite_S-adenosylmethyltransferase_[Desulfatitalea_tepidiphila]	73.7	2.50E-12
Otu8033	4	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|916401475|ref|WP_051105235.1|_arsenite_S-adenosylmethyltransferase_[Catelliglobosispora_koreensis]	54.5	5.30E-08
Otu8034	3	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|922783416|ref|WP_053381118.1|_arsenite_S-adenosylmethyltransferase_[Nitrospira_moscoviensis]	85	5.30E-15
Otu8035	2	0	1	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|740690069|ref|WP_038475358.1|_arsenite_S-adenosylmethyltransferase_[Fimbriimonas_ginsengisoli]	77.5	9.00E-15
Otu8036	9	1	4	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|499823079|ref|WP_011503813.1|_arsenite_S-adenosylmethyltransferase_[Rhodopseudomonas_palustris]	87.5	1.20E-14
Otu8037	1	2	3	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|740894600|ref|WP_038679848.1|_arsenite_S-adenosylmethyltransferase_[Pimelobacter_simplex]	82.5	3.40E-14
Otu8038	17	2	2	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|922783416|ref|WP_053381118.1|_arsenite_S-adenosylmethyltransferase_[Nitrospira_moscoviensis]	72.5	3.80E-13
Otu8039	0	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|727227284|ref|WP_033688162.1|_arsenite_S-adenosylmethyltransferase_[Bacillus_cereus]	70	7.20E-12
Otu804	11	17	14	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|497447686|ref|WP_009761884.1|_arsenite_S-adenosylmethyltransferase_[Halobacterium_sp._DL1]	69.2	6.10E-11
Otu8040	3	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|652453667|ref|WP_026848516.1|_arsenite_S-adenosylmethyltransferase_[Gemmatimonas_phototrophica]	51.2	0.00015
Otu8041	0	3	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|501450751|ref|WP_012474200.1|_arsenite_S-adenosylmethyltransferase_[Chlorobium_phaeobacteroides]	60	2.30E-10
Otu8042	3	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	gi|522208193|ref|WP_020715660.1|_hypothetical_protein_[Acidobacteriaceae__KBS_89]	86.7	1.80E-10
Otu8043	4	0	0	0	0	0	0	Bacteria	NA	NA	NA	NA	NA	gi|740894600|ref|WP_038679848.1|_arsenite_S-adenosylmethyltransferase_[Pimelobacter_simplex]	77.5	1.70E-13
